title,content
Beko TV Darbe Olmadığı Halde Darbe Deyip Haksız Ücret Talep Ediyorlar,1 yıl önce Beko TV aldım. Yaklaşık 2 ay önce ekranda bir önceki ekrandan kalan kalıntılar ve ses sorunu vardı. Servis çağırdım. Güncelleme yapıp gitti. 1 hafta önce ekran oynamaya başladı ve sonra siyah leke geldi. Tekrar servis çağırdım ekran darbe almış dediler. Ama öyle bir şey söz konusu değil. Ekrandan gelen ısıyla etrafındaki plastik çerçeve erimiş. Hala darbe diyorlar. Ve 1 yıl önce aldığım ama şu an 8000 liralık TV için 5100 lira tamir parası istiyorlar. Yazık. Çok yazık. Tüketici mahkemelerinde görüşmek üzere Beko
Beko Yazarkasa Api Bilgileri,Biz bir entegratör şirketiyiz. Beko yazar kasa api bilgeleri için ulaşmaya çalışıyoruz fakat bir türlü yardımcı olamıyorlar. Müşteri hizmetleri teknik desteğe teknik destek müşteri hizmetlerine aktarıyor. Api bilgilerini bulabileceğimiz ir teknik destek bulmak istiyoruz.
Beko Sattığı Arızalı Ürünü İade Almıyor!,5 Ağustos'ta Beko cm 8058 kodlu Çay Demleme makinesi aldım. Aldığım gün ürünün sıcak tutma süresinin 90 dakika olması gerekirken 60 dakika olduğunu demliğinin çay akıttığını üstteki süzgecin demleme sırasında taştığını söyledim. Bu sorunları nereden biliyorum çünkü hem online kullanma kılavuzunda yazıyor hem de aynı cihazın Arçelik ® altında satılan versiyonuna sahibim. Servis ürünü geldi aldı cihazın kartının güncellenmesi gerektiğini fakat merkezin bu güncellemeyi bilmediğini söyleyip benden öbür cihazın 90 dakika beklediğini gösteren video atmamı istedi. Video çektim ve gönderdim parçanın bekleneceğini söylediler. Tekrar müşteri hattını aradım iade etmek istediğimi söyledim bana kullanılmış ürün iade edilemez dediler. Dedim ki birincisi ürünü dün aldım ama ürün arızalı ikincisi ürünün reklamında 30 gün memnuniyet garantisi var koşulsuz iade yazmışsınız ama ürünü iade edemezsiniz diyorsunuz. Sonra bana ürünü bayiye götürmem gerektiğini söylediler dedim ki ürün sizin servisinizde sökülmüş durumda nasıl bayiye götüreyim yok sistemimiz böyle servisten geri al ürünü dediler. Bunun üzerine servis beni arayıp parçayı beklediğini ve onarım yapacağını söyledi ben iade etmek istiyorum dedim bana çözülmezse değiştiririz dedi. Tekrar müşteri hizmetlerini aradım ve durumu anlattım kayıt açalım size dönerler dediler sonra yine servis döndü bu hatayı ilk defa gördük çözeceğiz dedi. Tekrar müşteri hizmetlerini aradım siz ürünü iade alın sonra hatayı çözüyor musunuz ne yapıyorsanız yapın dedim fakat yine değişen bir şey yok.Sonuç: Arçelik Beko sattığı ürünü asla iade almak istemiyor. Arızalı bir ürün aldıysanız her gün bir yerleri arayıp sorununuzu çözmek için uğraşmanız gerekiyor. Hala iade almadılar almamak içinde biz kayıt açtık size döneceğiz diyorlar. 9 gündür uğraşıyorum. Bir daha bu markanın kapısından geçmem.
Beko Sebil Cihazımın Arızası,İşyerimde Beko marka sebil kullanıyorum. İlk aldığımdan kısa bir süre arızalandı Servisi aradım geldiler sıfırına yakın bir ücret ödedim. Yenisi geldi birkaç yıldır kullanıyorum şu anda arızalı sıcak su vermiyor servisi aradım dedim ki cihazın sıcak su ünitesi çalışmıyor parçayı getirip taksınlar yok öyle olmuyormuş gelip bakacaklarmış. (servis bana 300 m. Mesafede) neyse geldiler baktılar evet abi sıcak su ünitesi çalışmıyor dediler biz sana dönüş yapacağız dediler (150 TL servis ücretini aldılar) makbuz veremeyiz dediler neyse 3 gün sonra aradılar. Elimizde parça yok ana merkezde yok 3 parçadan ibaret bir cihazın bir parçası fabrikada bile yok sonuç nedir dedim bunu çöpe at gel bizden parasını öde yenisi al dediler Hangi mantı sahibi hiç Arçelik ® veya Beko sebil alır alacaksam en azından B***marka alırım. Yani böylece günde 20 kişiye arıza tespitine gidilse günde 3000 TL ayda 90.000 TL ne uğraşacaklar parça ile neyse gerecekleri öğrenmiş bulunmaktayım evimde en az 10 çeşit Beko_Arçelik ürün var arızalanınca servis filan aramam gidip B** S***gibi firmaların yeni ürününü alacağım.
Beko Yetkililerinin Müşteriyi Aldatması Ve Yalan Söylemesi,1.5 yıl önce Beko marka cam ocak satın aldım ancak camın çatlaması sebebiyle servis tarafından ürün 5 defa çatladığı için değişim yapıldı ürün yine aynı şekilde çatlama yaptı. Servis çağrıldı ürün hatası olduğu söylendi daha sonra Beko yetkilileri tatildeyken beni 4 5 defa arayarak özür dilediler. Bir başka model beğenip ücretsiz değiştireceklerini söylediler tatilden döndüğümde gidip modeli beğendim Beko'ya bildirdim tekrardan ücretsiz değiştireceklerini söylediler ancak dün arayan Beko yetkilisi hatanın bizde olduğunu aradaki farkın ücretini benim ödeyeceğimi söyledi onlara defalarca kendilerinin daha önce ücretsiz vereceklerini söylememe rağmen kabul etmediler. Sonuç olarak ben bu kadar tutarsız bir gün farklı bir gün farklı konuşan bir kurum görmedim ayrıca bir de para verip garanti süresini uzattım. Bundan sonra kesinlikle Beko markasını kullanmayacağım. Eğer ki cam ocak patlar ise Beko firmasına maddi manevi tazminat davası açacağım son olarak Tüketici Hakem Heyeti ®'ne başvuruyorum bakalım talep ettikleri ücretleri orada alabilecekler mi.
Beko Bks 2250 Elektrik Süpürge Yedek Parça Temininin Olmaması,Beko BKS 2250 elektrik süpürgemi Beko yetkili servisine götürdüm. Elektronik kartının arızalı olduğunu yedek parça temini olmadığını belirttiler. Beko gibi bir firmaya yakıştıramadım bunu. Ürünleri satarken yedek parça sıkıntısı yaşamazsınız yetkili. Servislerimiz var diyorlardı
Beko Yanlış Bilgilendirme!,"Ben ilk önce Beko web sitenizden 86465052 numarasıyla Beko bulaşık makinesi aldım. Bu makineyi kurmaya gelen servis bana kireç önleyici aparatı taktırmanın iyi olacağını fakat fiyatının 350 TL olduğunu ama eski makinemi onlara verirsem eski makine karşılığında 150 TL olacağını ve aparatı 200 TL’ye takacaklarını söylediler.
Ben de firmanıza olan güvenimden dolayı 200 TL ve eski makinemi verip kireç önleyici aparatı taktırdım.Fakat üründen memnun kalmadığından dolayı iptal/iade başlatıp bu kez Arçelik ® markalı bulaşık makinesi siparişi verdim. Onun da sipariş numarası 87013226 ‘dir.
Bu siparişe ait Arçelik markalı ürünü kurmaya gelen servis bana aparatın zaten satış fiyatının 200 TL’de olduğunu söylediler. Durumu anlattığımda “abla öyle bir şey yok bu aparat zaten 200 TL satılıyor. Bu ürünün fiyatları sabit indirim ya da farklı bir tutar belirtemeyiz” dediler.İşte o zaman firma tarafından yanıltıldığımı anladım. Zaten aparat için satış fiyatını ödememe rağmen eski bulaşık makinemi de resmen bedavaya aldılar. Hem de müşteriye yalan ve yanlış bilgi verip yanıltarak bu işlemi yaptılar.Bu konuda müşteri hizmetlerine daha önce ulaştım ama klasik cevap döneceğiz dediler dönmediler sonra yine ulaştım yine dönmediler. En son twit attım ona cevap bile vermediler. Paranın kolay kazanılmadığı bir dönemde Beko yetkili servisi haksız kazanç elde edip müşteri mağduriyeti yaratmasına rağmen bu konuda hakkında kimse bana çözüm adına herhangi bir geri dönüş yapmadılar.Olan normal fiyatını ödeyip satın aldığım kireç önleyici apart için eski makinemi de bedava veren bana oldu. Bu mağduriyetin giderilmesi adına hala bekliyorum. Koç Holding bünyesindeki firmalar bunu yapıyorsa gerisini siz düşünün."
Beko Çamaşır Makinesinin Fişi Yandı,Benim çamaşır makinemin fişi yandı. Bende 270 TL para istediler. Benim garantim devam ediyor neden o zaman garanti parası verip garanti yükseltiyoruz ki. Benden kaynaklı değil. Benden kaynaklı olsaydı hak verirdim. Mağduriyetimin giderilmesini para iademi talep ediyorum.
Beko Bulaşık Makinesi Arızası,Çeyizim için beyaz eşya aldım bulaşık makinesi kurulum esnasında bozuk çıktı 2 haftadır sürekli Beko İstiklal şubesi m*** ve f***a hanım tarafından oyalanıyoruz. Defalarca 4440888 müşteri hizmetlerini aramama rağmen kesinlikle çözülmedi. Sıfır makinenin başlatma tuşu çalışmıyor ve onarım talebim olmamasına rağmen İstiklal şube tarafından eve ® gönderilen kişi bakacağım deyip makinenin kapağını söküp zorla tamir etti polis çağırmak zorunda kalacağım diyene kadar makineyi bırakıp evden çıkmadı mağduriyetimin dışında ruh sağlığımı bozdular. Hiç kimse bir şey yapmıyor kafayı yemek üzereyim.
Beko İlgi Ve Alaka Yok,Ak Sümer dayanıklı ev aletleri Beko bayisinde gösterdikleri ürünün alt modelini gönderdiler Android TV gösterip Smart gönderdiler aradım ve aradığımda da farklı farklı bahaneler ile cevap verdiler. İlgi ve alaka zaten yok her şey ürünü satana kadarmış eğer zararım giderilmez ise Tüketici Mahkemesi'ne başvuracağım.
Beko Derin Dondurucu Lekeli,Yaklaşık iki ay önce Beko derin dondurucu aldım raf aralarında bulunan muhtemelen teneke olan kısımlar kaynaktan dolayı lekeli kalmış servis geldi değişmesini istedim ancak genel merkezi muhtemelen kabul etmedi banda servis doğru cevap vermiyor isterseniz fotoğraf atarım ben memnun kalmadım değişim istiyorum.
Beko TV Kanal Geçişi,Tamiri biten ve bugün teslim edilen TV 'yi kontrol ettiğimde kanallar 5 saniyede değişiyor böyle televizyon mu tamir edilir. Servis görevlisine durumu bildirdiğimde adam bir an önce teslim edip kaçtı. Ne diyeyim size gelin TV 'nizi alın adam gibi yapın. Ey alemi cihan bu 5. Servis acıyorum.
Beko Randevuya Gelmemesi Ve Konuşmamıza Rağmen Ulaşamadık Denmesi!,Sipariş ettiğim ürüne gün saat vererek kurulum için zaman verdiler konuşmamıza rağmen ulaşılmıyor deyip randevuyu başka bir güne attılar. Yurt dışına çıkacağım için sözlerinde durmadıkları ve zaman paritesine uymadıkları için siparişimi iptal ediyorum evimdeki bütün ürünler Beko ama servisleri çok kötü ilgilenme sıfır ulaşamadık diye başlarından atıyorlar herkesin işi gücü var!
Beko Pişmanlıktır Satış Sonrasında Hiçbir Şekilde İletişim Kurabileceğimiz Muhatap Bulamıyoruz!,"Beko pişmanlık! Geçtiğimiz günlerde evin tüm beyaz eşyalarını Beko ( Zeytinburnu gençler şubesi) satın aldım ürünler içinde eksik parçalar olduğu için kurulum yapılmadı ve şimdi teknik servis kutunun içinden çıkması gereken parçalar için ekstra para isteniyor. ( ve bu parçaları kendiniz alıp takamazsınız çünkü sadece Beko fabrikasından çıkan ürünler ) Satış sonrasında hiçbir şekilde iletişim kurabileceğiniz muhatap bulamıyorsunuz Servis suçu bayiye atıyor bayi servis çalışanlarına atıyor. Siz Beko markasından ürün aldığınızı düşünüyorsunuz ama sürekli “o bayi bize bağlı değil size gelen servisi biz bilmiyoruz gibi son derece absürt cevaplar alıyorsunuz “
Tüm bu sıkıntılara rağmen arayıp konuşamıyorsunuz çünkü numaranızı engelleyecek kadar kötü insanlar çalışıyor
Şimdi iade için uğraşıyorum ancak çok kötü bir firma para ve zaman kaybettim hiçbir şekilde yol alamıyoruz.
Beko'ya küçük bir tavsiye reklama ayıracağınız bütçenin küçük bir kısmıyla teknik servisinizi eğitin."
Beko Buzdolabında Buzlanma Oluşuyor Sürekli!,Ben o***y**KKTC Lefkoşa Ortaköy bayisinden buzdolabı aldık garantisi dolmadan 2. Kez. Arıza verdi KKTC Beko bayiniz yardımcı olmuyorlar değişim yapılacağına dair sorumlu yazılı belge vermiştir. Tekrar arıza çıkardı gerekenin yapılmasını yardımcı olunmasını arz ederiz.
Beko Sebzelik Kısmının Arkasından Su Gelmesi,Buzdolabındaki sebzelik kısmın arkasından sürekli su geliyor gelen su ardından buz tutuyor. Her 3 ayda bir bu sorunla karşılaşıyoruz. Servis geldi 6 defa ne yaptılarsa sorun çözülmüyor. Ürün değişimi talebinde bulunmak istiyorum. Sürekli aynı sorunu yaşamaktan bıktık.
Beko No Frost Buzdolabı Bulaşık Makinesi Yetkili Servis,Benim no frost buzdolabın boyaları kalkıyor bizle alakası olmadığı halde ikinci kezdir aynı şey oluyor. Sorun çözülmüyor üstüne hizmet aldığımı servis bize herhangi bilgi vermiyor biz arıyoruz bize diyor ki bilgi vermişiz kime vermişse. Artık bilgi bilmiyoruz kendi kendine kapatmış şikayetimizi. 2 cisi bizim bulaşık makinesi tabakları bardakları çiziyor. Ana kartı deyişti. İlaç için koyuldu. Fıskiyeleri deyişti. Üstüne kullanmadığım marka ilaç kalmadı. Halen bir çözüme ulaşmadık. Bir de hizmet aldığım yetkili servisten şikayetçiyim.
Beko 9121 Pr Makine Sorunu,Beko 9121 pr Çamaşır makinesi kullanıcısıyım. Makine çok sesli çalışıyor kıyafetleri yıpratıyor. Her şeyi geçtim artık kıyafetlerde leke bırakmaya başladı. Bu lekelerde çamaşır suyu lekesi gibi. Giyecek kıyafetim kalmadı. Makineyi kazan temizleme moduna alıyorum temizletiyorum yok düzelmiyor. Servis geliyor 3 defa çağırdım sadece resim çekip gittiler bana da temizleyici verdiler yine yok düzelmedi.Beko markası sattığı ürünün arkasında bile durmuyor. Beko eski Beko değil yani. Kendi evimizde ve dubleks evde Beko - Arçelik ® markaları mevcut komple bundan sonra tövbe almam. Yakın zamanda evlilik vardı beyaz eşya olarak asla Beko ile Arçelik'e bulaşmayacağım.Aynı zamanda bir Beşiktaşlı olarak desteğimiz olsun diye alıyorduk verdiğim para boşuna gitti. Sattıkları ürünün arkasında bile durmuyorlar kullanıcı memnuniyeti firmanın umurumda bile değil onu anladım. Makinede sorun olabilir bu şans işi fakat sattığı ürünün arkasında da durmuyor firma bu kadarı da olmaz.
Beko Ocaklı Fırın Altı Çiğ Bırakıyor!,Beko'dan aynı yıl içinde üç ürün aldım fırın aldım ama kullanmadım öylece kaldı fırını ilk kullanmamızda fırının altını pişirmediğini fark ettik yetkili servis hiç yardımcı olmadı ürünün değişimini istiyorum veya farklı bir modelle değişim olursa iyi olur!
Beko Derin Dondurucu Paslanma Şikayeti,Beko derin dondurucum var garantisinin bitmesine 20 gün kalmış sağ gövdesi paslı fakat Beko'daki çok bilmiş mühendisler kullanıma engel değil olarak yorum yazılmış. Ben ürün değişimini istediğimi belirttim çünkü gövde değişmeyeceğini bildiriyorum fakat böyle bir yorum alıyorum.
Beko Teknik Servis Mağduriyetim,Beko buzdolabım gece yarısı çalışmayı durdurup soğutma yapmamaya başladı ve sabah kadar bütün ürünlerim çözüldü. Sabah çağrı merkezini aradığımda en erken 5 gün sonrasına randevu verebileceklerini ilettiler. Bunu kabul etmeyip telefonu kapatmadığım ve yetkili ile görüşmek istediğimi ilettiğimde 15 dakika içinde arama yapıldı. 30 derece sıcaklıkta dalga geçer gibi en erken 24 saat sonrasına randevu iletebildiklerini söylüyorlar. Yetkili diye arattıkları kişi m*** bey robot gibi aynı şeyleri tekrar ediyor. 24 saat içinde sundukları desteği çözüm olmadığını ilettiğimde size göre olmayabilir bize göre çözüm diye saçma sapan cevaplar vermesi de cabası.
Beko Buzdolabı Sorunu - Teknik Servis,Beko buzdolabım soğutma yapmıyor. Buzluktaki bütün malzemelerim çözüldü. Üst rafta olan malzemelerimde bozulmaya başladı. Çağrı merkezi ile görüştüğümüzde bu sıcak dönemde 5 gün sonrasında teknik ekibin gelebileceğini ilettiler. Yetkili ile görüştüğümüzde dalga geçer gibi 10 gün ürünleri saklamamız gerektiğini iletti.Market maliyetleri bu kadar artan bir dönemde asla çözüm sunulmuyor. Garantisi olan bir ürünüm için beklemem gerektiğini söylüyorlar. Bu dönemde gerekiyorsa fazla eleman çalıştırın. Beko beni hayal kırıklığına uğrattı yazıklar olsun.
Beko Bk 9101 D Defolu Ürün,Beko bk 9101 d çamaşır makinemiz var. Evde resmen helikopter çalışıyor. Servis çağırıyorum ayaklarını ayarlayıp gidiyor 1 2 kez bunu yaptılar artık sorunları video çekip göstermeye başladım. Geldiler amortisör değiştirdiler yine aynı 4 5 kez servis çağırdım ama sonuç yok 2 senedir uğraşıyorum. Geliyorlar bir parça değiştirip gidiyorlar ama sorun çözülmüyor.Ayrıca ürün bize ilk geldiğinde gösterge paneli kırıktı onu da değiştirdiler keşke o zaman bu defolu deyip geri iade etseymişim.
