title,content
Arçelik Tamir Edilemeyen Değiştirilmeyen Süpürge,Arçelik firmasıyla alakalı yaşadığım problemi kısaca özetleyim Arçelik firmasından aldığım dik süpürge arızalandı arıza sonucu garantisi hala devam etmekte olan ürünümü servis aracılığıyla 28 ekimde alınıp tamiri yapıldıktan 1 hafta 10 gün sonra geldi ürün aynı arızaya tekrar yapınca tekrar servisi aradım tekrar aldılar tekrar götürdüler yaklaşık ürünüm üç kere tamire gitti fakat sorun hala devam ettiği için tekrar tekrar aradım eğer ürünümü yapamıyorsanız lütfen ürünümü değiştirin dedim bu süreç bir sürü telefon görüşmeleri yaşadığım sinir harbi 2 ay süpürgesiz kalışım her gün komşumdan süpürge rica etmem cabası. Bugün günlerden 27 Aralık servis beni aradı yaklaşık 2 ay sonra dediler ki ürününüzün değişimi Arçelik tarafından kabul edilmedi ürününüzü teslim edeceğiz dediler tabi bu arada ürünümün garanti süreside bitti ortada kaldım nasıl bir şeyin içine düştüm anlamadım bir de unutmadan servis yol gösterdi sağ olsun Tüketici Hakları'na başvurabilirsiniz biz gerekeni yaptık fakat Arçelik değişimi kabul etmedi dedi ben değişim istemedim sadece ürünümün arızasının yapılmasını istedim fakat hiçbir şey yapılmadı ben dedim ki hay hay Arçelik benim ürünümü niye değiştirmedi dedim servise bilgi bu kadar beyefendi dediler bununla alakalı bir rapor verir misiniz dedim oda yok dediler peki ben tüketici olarak ürünümün neden değiştirilmediğini ya da tamir edilemediği bana bir raporla vermeniz gerekmiyor mu dedim gerek yok siz Tüketici Hakem Heyeti ®'ne başvurun onlar elektronik ortamda halleder deyip başlarından savdılar sorun değil ben 2500 TL aldığım üründen feragat ediyorum siz yaklaşık 30 senelik müşterinizi kaybettiniz bu da sizin için sanırım problem değil ben sadece ürünümün neden değiştirilmediği ya da düzgün bir şekilde tamir edilemediği ile alakalı bir rapor ile tarafıma teslim edilmesini istedim ama bunu da çok gördünüz rapor yok git Tüketici Hakları'na şikayet et deyip yönlendirdiğiniz için ayrıca teşekkür ederim benim buna vaktim var ama gerek olduğunu düşünmüyorum dediğim gibi ben 2500 TL den feragat ettim siz 30 senelik müşterinizi kaybettiniz lütfen ürünümü hakkım olan rapor ile beraber tarafıma teslim ederseniz sevinirim.
Arçelik Ürünlerine Sahip Çıkmıyor,Arçelik'in bizzat kendisinden şikayetçiyim asla ürünlerinin arkasında durmayan bir marka gelen ürünlerde sorun olduğunu renginden dolayı fark etmedik buzdolabında ezikler var ocakta çizikler mevcut bu sorunlar için buzdolabı teslim edileli 3-4 ayı geçtiği için işlem yapmıyorlar ocak için ise kullanıcı hatası diyorlar. Bu ürünlerin 2 sene neden garantisi var? Belli ki buzdolabı geldiğinde bu şekilde ezikti biz inox olduğu için fark edemedik ve bu eziklik sadece bir bölgede değil birkaç yerinde var. Kendi kullandığımız ürünlere darbe uygulayacak halimiz yok. Bölge müdürlüğünün de tek yaptığı kayıt oluşturup servis yönlendirmek. Servis evimin adresini ezberledi artık ve servis tarafından hiçbir işlem yapılamıyor. Bu marka için 3. Şikayetim eğer değişim yapılmazsa Tüketici Hakem Heyeti ®'ne başvuruda bulunacağım. Kargodaki hasarı göz önünde bulundurmayıp suçladıkları tek kişi kullanıcı oluyor. Ürünlerinin arkasında durmayan bir marka.
Arçelik Sürekli Yaşanan Aynı Sorun!,"Marka :Arçelik
Model :7768270171 /Arçelik _AFC 340 b ankastre fırın
3 4 ay kullanımda fırın iç kısımda atıklar oluştu bunun için yetkili servisi aradım gelen yetkiliye neden olduğunu sordum malzeme hatası olabilir dedi bu şekilde söyleyince değişim istediğimi söyledim bana değişim olmaz yapılabilecek bir şey dedi bende bir daha olmayacağının garantisi var mı dedim bir daha olmaz dediler götürdüler yapıldı geldi servise gidip geldikten sonra 1 kablosu yandı bu da benden kaynaklı bir şey olmadığını söylediler kabloyu değiştirdiler aynı zaman içinde servisten geldikten sonra yine fırınının ön kapağı devamlı açılıp kapanan yayları gevşemiş kapağı tam kapanmadı içini değiştirirken fırınımın birkaç yeri aslında kısmı zarar gördü geldiler menteşe gr iç kapı ve contası ön kapak cam değişeceğini söylediler fırınımı götürdüler yaptılar gelen servis elamanına neden sürekli sorun yaşıyorum dedim ocağımdaki ızgara için soru sordum neden bunlar aşınıyor düğme renkleri yeni atmaya başlamıştı sorduğumda gelen servis elemanı camdaki çizik fazla olan çizikleri fark etti bu çiziklerin normal olmadığını ayıplı ürün olduğunu söyledi tekrar servise yazıp ocak için kayıt açtırmam gerektiğini bunun içinde yardımcı olacaklarını söylediler bu süre zarfında fırını kullanmaya başladım tekrar fırınımda atık oluştu beni arayan Arçelik müşteri hizmetlerine memnuniyet açısından konuşma sorusu sorduklarında kendi açıkladım hiç memnun kalmadım fırınım tekrar atma yaptı dedim bana eleman gönderelim dediler memlekette olduğum için dönüş yaptığımda arasam olur mu dedim olur dediler ben yeni servise yazdım hem ocak hem fırın için ocak için kayıt açmamışlar gelen servis elemanı öyle dedi bende 2 sı için çağırdı mı söyledim zaten bu gelen eleman ben ilk başta değişim yapmak istediğimi söyledim eleman yine dedim bana böyle dediniz bu ürün tekrarladı ben değişim istiyorum diye değişim olmaz şu olmaz bu olmaz dedi ben ısrarla değişim istedim çünkü 1 yıl içerisinde sürekli 1 ürün aynı arızayı veriyor Belli ki ayıplı bir ürün sürekli tekrar edecek bir sorun 27 Aralık salı 2022 beni aradılar ürünün tüketici hatası olduğunu ücretli değişim olacağını söylediler fiyat 2000 TL ödeme yapmam gerekiyormuş ben kabul etmiyorum başta tüketici hatası değildi üründen kaynaklıydı tekrar etmez dediler tekrar etti şimdi değişim istiyorum diye tüketici hatası oluyor ben bu konu üzerinde bana çözüm sağlanmasını istiyorum
Yoksa bende tüketici haklarımı savunacağım
Marka adına yakışanı yapmalı."
Arçelik Buzdolabı Arızası Ve Gereksiz Parça Değişimi,13 Aralık 2022 tarihinde Arçelik 2475cei buzdolabının üst kısmının yeteri kadar soğutmaması nedeniyle Arçelik'ten servis talebinde bulundum. Servis geldi ve soğutucu bölümünün fanı çalışmıyor dediler fan için 900 TL masraf olduğunu söylediler. Bende yapılsın istedim. Malzeme siparişi vereceklerini-3-4 gün içerisinde geleceğini söylediler ve geldiler fanı değiştirdiler-2-3 gün içerisinde motorun kendini toplayacağını-soğutmanın normale döneceğini ifade ettiler. 16 Aralık 2022 tarihinde yine Arçelik marka ankastre fırının alt bölümü ısıtmadığı için servis talebinde bulundum servis geldi buzdolabı fanını değiştiren aynı kişilerdi. Alt bölüm rezistansı arızalı değişim için parça siparişi vereceğiz700 TL masraf var dediler. Kabul ettim. Bu sırada buzdolabının soğutmasının normale dönmediğini yeterli soğutma yapmadığını. İçindeki ürünlerin bozulmaya devam ettiğini söyledim. Digital göstergeden ayar yaptılar normale döneceğini söylediler (bu sırada yanlış parça getirdikleri için fırın onarımı olmadı yeni sipariş vereceklerini söyleyerek gittiler ancak bugün 27 aralık2022 tarihinde fırın onarımı yapıldı- tabii ki Arçelik müşteri hizmetleriyle defalarca görüştükten sonra) buzdolabı konusunda Arçelik müşteri hizmetleri ile defalarca görüşmem sonunda başka bir servis gönderdiler gelen servis personeli buzdolabı gövdesinde kaçak olduğunu tamirinin mümkün olmadığını söyledi. Bende sizden önce gelen servisin fan arızası dediğini yeni fan takıldığını söyledim. Servis tamirin mümkün olmadığını buzdolabın 11 yıllık olduğu için. Garanti dışında kaldığını-yinede ücretli değişim için şirkete teklifte bulunacaklarını söyleyip gittiler. Daha sonra arayarak ücretli değişimin kabul edilmediğini bildirdiler. Bu süreç yaklaşık on beş gündür sürdü defalarca müşteri hizmetlerini aradım. Her seferinde değişik kişilerle muhatap oldum. olayları sil baştan anlattım. İşi bitmiş bir buzdolabına fan takılarak 900 TL masrafa sokuldum diğer servis ekibi buzdolabının işi bitmiş olduğunu söyledi. Bende müşteri hizmetlerini arayarak hurdaya gidecek bir dolaba yeni fan takılması gibi anormal durum olduğunu ifade ediyorum. Fanın sökülmesini900 TL ücretin iadesini talep ediyorum. Bilgi vereceklerini söylüyorlar. Ancak dönüş olmuyor. Bu süreç 15 gündür sürüyor. Hala cevap bekliyorum.
Arçelik Çamaşırlarda Deforme Yapıyor,Usandım atık size yazmaktan siz ne kadar kötü bir markaymışsınız çamaşır makinem sıkma yapmıyor ve çamaşırlarımı büzük büzük çıkarıyor pantolonumu yeni aldım hepsini deforme yapmış siz ne laftan anlıyorsunuz ne de şikayetten yeter artık.
Arçelik'in Polsan İndirim Mağduriyeti,Polsan'dan üyeliğim mevcut fakat bayiye gittiğim sıra Arçelik satış danışmanı kampanya için direk telefon numarası verilerek indirim olacağını söyledi. Tüm alışverişimi yaptım fakat polsan indirimi için telefon numaramı söylediğimde kod almadığım ve zamanı geçtiği söylendi. Sizin yüzünden eşya alamadım. Çok mağdur oldum emniyet personeli olduğum halde zor durumda kaldım. Polsan ®'ı aradım Arçelik müşteri hizmetleri tarafından olumlu yönde olabilir denildi. Fakat Arçelik'i arıyorum biz bir şey yapamıyoruz aynı şeyleri tekrarlayıp durdu bana. Durumun düzeltilmesi ve hakkım olan polsan indirim kodunu istiyorum.
Talebe Cevap Vermeyen Arçelik,Evimde kullanmakta olduğum Arçelik Marka ısı pompam (HSMP12A0 Model- seri no: 805KCYQ00026) defalarca kez aynı arızayı yapmasına defalarca kez servis gelmesine rağmen halen daha tam tamir edilmemiş olmakla birlikte talep ettiğim halde ne yerel servis ne de merkez servis tarafından tarafıma herhangi bir servis tutanağı tanzim edilip verilmemiştir. Müşteri ilişkilerini arayıp talep etmeme rağmen cihazımın servis geçmişine dair döküman tarafıma gönderilmemiştir. Maalesef Arçelik servis hizmetlerinde bu konuda sınıfta kalmıştır. Cihazımın servis geçmişini gösterir dökümün tarafıma gönderilmesini istiyorum.
Arçelik İnverter Kart Arızası,Yetkili Aydın Söke ilçesi Arçelik satış mağazanızdan 2018'in kasım ayında 5845nfey derin dondurucu buzdolabını aldım. Ürün dördüncü yılında inverter motor kartı arızası verdi. Bu kadar kısa bir süre içinde beni şu yılbaşı arifesinde oldukça mağdur etti. Mağduriyetimin bir an önce giderilmesi için Söke Arçelik servisine inverter kartımı temin edilip iletime geçmenizi talep ediyorum.
Arçelik Üstüne Ücret Talep Ediyor,5 sene önce aldığımız ve hiç arıza yaşamadığımız Arçelik televizyonun ekranında sorun olmuştu. LED'lerinde problem olduğu için servis ledleri değiştirdi. Televizyonun görüntü kalitesi tamamen değişti ve ortada bir çizgi oluştu servisten gelince. Takılan LED'lerin 1 yıl garantisi olduğunu söylediler. 1750 TL tamir ücreti ödedik. 1 ay sonra ekran tamamen karardı. Servis yine götürdü ve uzunca süre bilgilendirme yapılmadı. Bugün mesaj gönderilmiş. Televizyonumuzun yerine başka bir televizyonu 5400 TL vermemiz karşılığında yenilenmesine karar verilmiş. Soruna dair bilgilendirme dahi yapılmadan üstüne garanti kapsamında olan şeye bizden hala para almak nedir. Sadece LED'lerinde sorun olan bir televizyonu nasıl kullanılamayacak hale getirdiniz? Mağduriyetimizin en kısa sürede telafi edilmesini istiyorum. Servisle alakalı yaşanan sorunda üstüne bizim para vermemiz imkansız o halde ücretsiz yeni ürün temini yapılmalı aksi takdirde şikayette bulunacağım.
Arçelik Rs 3121 Robot Çalışmıyor,Yaklaşık 15 gün önce Arçelik RS 3121 robot süpürge aldık fakat şu anda şarj dolu olmasına rağmen kendi etrafında döndükten sonra geriye doğru gitmeye çalışıyor fakat zorlanarak biraz gittikten sonra tekrar öne doğru geliyor sonrasında duruyor. Açman kapama düğmesi şarj bitmiş gibi kırmızı yanıp sönüyor şarj taktıktan 5 dakika sonra ışık mavi ® yanarak şarj dolduğunu işaret ediyor.
Arçelik Buzdolabımı Bozdular,Arçelik marka buzdolabım buz yapıyordu. Arçelik'ten aradım gelip parça değiştirdiler sonra dolaba 4 saat bir şey koymayın dediler 4 saat sonra dolabıma baktım soğutmuyor çalışmıyordu. Tekrar aradım geldiler baktılar motor yanmış yeni motor lazım diyorlar gelen arkadaş işi bilmiyordu 1 parçayı 1 saatte zor taktılar bir de bir bardak su isteyip içine dökmüşler o zaman motora su kaçırdılar motorumu bozdular. Şimdi de benimle hiç ilgilenmiyorlar hakkı mı helal etmiyorum bir de parça değiştirip bir dünya para aldılar dolabımı bozdular.
Arçelik Derin Dondurucu Sesinden,2 sene önce aldığım Arçelik derin dondurucudan memnun değilim en az 5 kere aradım bir sonuç yok derin dondurucunun sesin durulmuyor sanki evde uçak kalkıyor gibi ses var. Ama sonuç bulamadım garantiden değiştirmediler evim geneli Arçelik Beko ® kullanıyorum beyaz eşyamı lütfen bana yardım olun olmazsanız bir daha ne Arçelik ne de Beko almayacağım.
Arçelik Parasını Ödediğimiz Ek Garanti Sistemde Gözükmüyor,Arçelik bulaşık makinesi aldık ek garanti yaptırdık. Gerekli fatura ve ek garanti belgemiz olmasına rağmen 15-20 gündür sorduğumuzda sistemde gözükmediği söylediler. WhatsApp ® Arçelik hattından defalarca şikayet kaydı açıp fatura ürün resmi ek garanti belgesi defalarca göndermemize rağmen 10 gün oldu dönüş yok. Sorduğumuzda hala sistemde gözükmüyor. Parasını verdiğimiz ek garantiyi sisteme bu kadar zamandır işleyemeyen problem çözemeyen Arçelik herhalde makine bozulsa 3-5 ayda sorunu çözer mi oda şüpheli. İlk kez Arçelik'ten ürün aldık rezil olduk. Normalde kuruluma gelen servis faturamızı getirir ek garantimizi sisteme işler süreç böyle olur.Biz önce faturamızın peşine düştük bayiye tekrar gittik. Ek garanti belgesi için tekrar gittik. Bir de üstüne üstük ara ek garanti peşine düş sisteme işlettir onu da 15 gündür çözemeyen Arçelik tam bir hayal kırıklığı. 10 gün olmuş defalarca şikayet açtılar aciliyet kaydı oluşturdular ama ne arayan ne soran var. Ancak orada burda ifşa edeceğiz öyle.
Arçelik Televizyonum Arızası Ve Servisin Telefonlara Bakmaması,Arçelik'ten televizyon aldım daha henüz 5 ay oldu tonla para ödedim. Onun ile birlikte tüm elektronik eşyalarımı Arçelik'ten aldım televizyonumun ekranı gitti maalesef servisi arıyorum bana 1 hafta sonrasına randevu veriyor. Benim olduğum ilçeye ertesi gün servisi var ama servisi diyor ki oraya bu hafta gelmeyeceğiz ben ne yapacağım diye soruyorum size emanet TV verelim dediler. 140 km yol gittik telefona bakmadılar. Defalarca aramama rağmen geri dönüş yapmadılar. Ondan önce açtıklarım da telefonu telefon da ki bayan telefonu başka bir adama veriyor bana sesini yükseltiyor bu nasıl bir mantıktır biz eşyayı satarız bozulursa da müşteri mağdur olsun mantığı mı bu kadar olmaz bu tamamen sorumsuzluktur. Gereğinin yapılması lazım.
Arçelik Yüzünden Her Yemeğimiz Yanık,Arçelik fırınım her yemeği hamur işini yakıyor süresi 30 dakika olan bir yemeğin 10 dakika da yüzünün kapkara olduğu görüyorum hem de derecesini normalin altında kalsa bile asla kabarmıyor ve yakıyor. Çok mağdur etti bizi bu konuda hiç memnun değiliz lütfen yardım.
Arçelik İstanbul Esenler  Şubesi Beni Yanılttı,Yıllar önce İstanbul Esenler Arçelik şubesinden aldığım süpürge makinemin hızı bozuldu ve en yüksek ayarda çalışıyor. Evi süpürürken tüm halıları topluyor hatta makineyi bu yüzden kullanamıyorum. Bende Arçelik yetkili servisi aradım. Ve gelip makineyi aldılar. Bir süre sonra telefon edip 670 TL karşılığında makineyi düzeltecek lerini söylediler bende onayladım. Sonra makinem geldi. Ama durum aynı sadece makinenin borusunu değiştirip bir de süpürge poşeti vermişler. Ama problem hala devam ediyor. Bunun üzerine bir daha aradım durumu izah ettim. Gelip makineyi aldılar. Yine yapmamışlar. Bana makinenin eski olduğunu yapılmayacağını söylediler. Peki size soruyorum neden boruyu değiştirip gönderiyorsunuz madem ki yapılmıyor. Beni boşu boşuna zarara uğratıp 670 TL zarara uğrattınız gerçekten dalga mı geçiyorsunuz. Emekli maaşı ile geçinip bir çocuğumu üniversite okutuyorum üstelik gelin alın borunuzu ben dışarıdan boru alıp takmayı bilmiyormuyum. Arayıp söylediğimde ayrıca benim onay verdiğimi bunun üzerine taktiklerini söylediler. Siz bana makinenin bu şekilde kalacağını söylemediniz. Lütfen yetkili biri ilgilensin.
